IP02755	8.0	2L	13411138	13411616	-
IP02756	8.0	2L	13411138	13411604	-
RE57556	15.0	2L	13444971	13445649	-
IP04652	5	2L	13459772	13460185	+
LD43891	9	2L	13640011	13641220	-
RE25285	9.0	2L	13665446	13669846	+
AT06856	11	2L	13708266	13710585	+
GH02822	15.0	2L	13771117	13773891	+
GH14910	13.0	2L	13774338	13780140	-
LD24658	16.0	2L	13780719	13782613	+
SD06579	16.0	2L	13827938	13829706	-
RE16687	9	2L	13829856	13831577	+
RH25219	17	2L	13833627	13834306	-
FI11301	6	2L	13849411	13850330	+
LD11783	7.0	2L	13878974	13898258	+
RE07016	17.0	2L	13898072	13898710	-
LD36341	3.0	2L	13899607	13904439	-
LD22235	3.0	2L	13902753	13903213	-
LD11258	2	2L	13905665	13909172	+
RH04334	1.0	2L	13932556	13934690	-
GH07762	0.0	2L	13963545	13965089	+
GH18601	0.0	2L	13977325	13979571	+
MIP02753	0.0	2L	14008139	14008801	+
GM14009	0	2L	14018743	14019328	-
RE33721	2.0	2L	14047585	14048227	+
RE16941	1	2L	14163506	14180681	-
LD02884	11	2L	14185023	14234108	-
LD41558	17	2L	14352591	14355060	-
RE19290	16	2L	14378217	14378878	+
FI02125	16	2L	14378217	14381170	-
RE67722	20.0	2L	14390625	14409547	-
IP09907	25	2L	14450279	14450922	-
LD28078	17	2L	14490888	14493835	+
LD14119	26.0	2L	14604245	14604817	-
RH54514	29	2L	14615556	14617403	+
RE15191	23	2L	14712664	14713119	+
IP11188	7	2L	14735842	14737069	+
RH25462	8	2L	14737329	14737766	-
IP11188	7	2L	14739913	14741140	+
RH25462	8	2L	14741400	14741837	-
RH63170	7	2L	14743253	14743724	+
FI08533	7.0	2L	14765907	14767227	+
RH25742	7	2L	14803997	14807546	+
RH07382	7.0	2L	14803997	14807599	+
IP08657	8	2L	14870799	14871976	-
LD27791	6	2L	14975746	14994035	-
LD21171	6	2L	14989205	14989844	+
GH16072	18	2L	15007839	15008540	+
IP03705	13.0	2L	15017134	15033986	+
GH10914	13	2L	15039506	15043019	+
LD34766	18.0	2L	15058917	15060671	-
LD07162	14.0	2L	15064211	15067947	-
RE20606	14.0	2L	15073383	15074267	-
RH44244	16.0	2L	15096377	15096915	-
LD22726	12.0	2L	15113578	15118070	+
RE54080	8	2L	15228728	15247711	-
RE16347	8.0	2L	15261206	15264690	-
GH14032	8	2L	15263164	15264227	-
SD06513	8.0	2L	15264060	15264674	-
LD10516	7	2L	15266026	15271997	-
GM01181	6.0	2L	15274236	15275028	-
IP09804	6	2L	15291431	15292200	-
IP01149	6	2L	15317952	15318901	-
RE64266	13	2L	15335509	15336138	-
IP01147	6.0	2L	15360918	15361596	-
RE10012	21	2L	15423296	15423935	+
RE35237	8	2L	15476590	15478253	-
LD36009	4.0	2L	15499156	15504592	+
IP11002	3.0	2L	15550466	15551364	+
IP22191	2.0	2L	15552741	15583581	+
LP15124	7.5	2L	15696037	15697751	+
LD22682	2	2L	15727781	15746612	-
LD17578	4	2L	15728635	15729108	+
RE15719	2.0	2L	15759757	15762755	-
IP10839	1.0	2L	15834566	15835658	-
GH16413	1.0	2L	15854280	15856452	+
RE09124	2	2L	15899126	15899885	+
FI11034	2	2L	15923394	15926287	+
IP09427	1.0	2L	15941440	15942856	+
IP16806	1	2L	16002979	16003640	-
GH06096	1	2L	16004580	16005463	+
AT25112	1.0	2L	16005786	16006272	-
GH21762	4.0	2L	16134711	16135231	-
LD02349	21.0	2L	16264808	16265354	+
IP01243	14.0	2L	16300252	16301766	+
RE29723	11	2L	16310928	16311381	+
LD10168	11.0	2L	16313097	16325443	-
LD28566	11	2L	16327113	16328132	+
RE16123	17	2L	16329926	16330367	+
LD19808	11.0	2L	16347333	16347885	+
LD36923	19.0	2L	16352951	16354541	+
LD28038	12	2L	16354941	16356722	-
GH08155	10	2L	16400173	16448446	-
GH12581	11	2L	16447353	16450506	+
GH07453	11.0	2L	16451078	16453044	+
RE64054	11.0	2L	16481420	16484348	+
IP17710	11.0	2L	16509117	16520177	-
LD32783	14	2L	16677219	16679384	+
RE70695	8.0	2L	16704283	16716673	-
RH17228	18.0	2L	16719874	16722650	+
SD07421	11	2L	16723229	16727790	-
RE01566	8	2L	16738851	16742612	+
GH18623	12.0	2L	16743403	16745247	+
LD43175	8	2L	16754371	16758284	+
GH03691	6.0	2L	16788863	16790709	-
IP12339	6.0	2L	16791052	16793446	+
IP03347	6	2L	16794210	16795829	+
RE03785	6	2L	16799028	16800207	+
RE28911	6.0	2L	16838592	16841562	+
RE06583	7.0	2L	16849016	16852366	-
MIP25013	7	2L	16860026	16861489	-
GH27691	6	2L	16869491	16878302	+
LP04536	6	2L	16870489	16877546	+
LD20901	6	2L	16908226	16910431	-
IP02485	18.0	2L	16973090	16993986	+
LD21171	5	2L	17146512	17147151	-
IP17713	4.0	2L	17158556	17173120	+
IP17614	4.0	2L	17173480	17174106	+
RE14414	6	2L	17189827	17260732	-
IP16809	11	2L	17311505	17311820	-
SD07737	10	2L	17367508	17384147	-
LD24839	10	2L	17410653	17413500	+
RE18723	6	2L	17413246	17413865	+
LP16783	5.0	2L	17433894	17435802	+
AT13217	6	2L	17453147	17458776	+
LP21446	7.0	2L	17456667	17458025	-
LD17129	9	2L	17461395	17472718	-
LD24842	9	2L	17478439	17480982	-
LD46533	10.0	2L	17482195	17484271	-
RE36860	9.0	2L	17486813	17497199	-
LD41866	9	2L	17499266	17501073	-
GH17679	65	2L	17590139	17591268	+
RH01575	10.0	2L	17591446	17592292	-
IP07033	9.0	2L	17625743	17626331	-
IP09901	1.0	2L	18007934	18008964	+
GH07373	1.0	2L	18012406	18070248	+
FI02050	2	2L	18081629	18083606	+
RE41741	2.0	2L	18082876	18083608	-
FI05614	3.0	2L	18120026	18129864	+
LD29455	3	2L	18129881	18138034	-
IP19941	6.0	2L	18257492	18257898	-
FI08064	6	2L	18284842	18285675	-
RE66907	6	2L	18320106	18392575	+
SD04745	5	2L	18446279	18446968	-
LD47881	5	2L	18476882	18484421	-
RE28509	5.0	2L	18485458	18487712	+
RH43346	1.0	2L	18534559	18535045	-
RT01053	2.0	2L	18596310	18596906	-
GH08340	3.0	2L	18599752	18604998	-
LP09219	2.0	2L	18605941	18606463	+
RH55640	2	2L	18606833	18609550	+
LD17982	2	2L	18609573	18612242	-
RE26667	2.0	2L	18614338	18614970	+
RE28259	3.0	2L	18617258	18660336	+
LD08471	3	2L	18617279	18661778	+
LD44491	3.0	2L	18651056	18652978	-
FI16531	2	2L	18673361	18675094	-
RE35538	3.0	2L	18688330	18688796	-
LD21810	3.0	2L	18690901	18695397	-
RE31721	10.0	2L	18697949	18698571	-
GH23387	5	2L	18698742	18700647	+
GH16914	6.0	2L	18706397	18708651	-
RE59956	6	2L	18710623	18711298	-
RE64434	7	2L	18771069	18792906	-
RH02271	6.0	2L	18813013	18813821	+
GH27888	7	2L	18824299	18826554	+
SD06839	7.0	2L	18829009	18830653	-
LD10783	8	2L	18831225	18833632	+
RH30783	6.0	2L	18845184	18855112	+
LD27070	7.0	2L	18855123	18859211	-
GM19213	10	2L	18858025	18859190	-
GH12341	9.0	2L	18859504	18881246	-
LD29806	16.0	2L	18948907	18950975	+
LD33980	16	2L	18957897	18963448	-
SD04693	17.0	2L	18977748	18987256	-
GH09876	19	2L	18993614	18995909	-
IP01983	25	2L	19010915	19011534	+
IP01984	25	2L	19010951	19011534	+
IP01982	25	2L	19010951	19011534	+
GH26014	28.0	2L	19027794	19030782	+
SD27954	33	2L	19033656	19034573	-
GH28686	24	2L	19034443	19037892	+
LD23513	27	2L	19041905	19043616	+
LD46360	28	2L	19045375	19046086	+
LD23757	28.0	2L	19045393	19048179	+
RE18450	26.0	2L	19049840	19051602	-
LD35811	56	2L	19065270	19069829	-
RH69521	22.0	2L	19071129	19074145	-
RE70568	25.0	2L	19081852	19108108	-
FI09231	26	2L	19110158	19114111	+
GH22841	26.0	2L	19115688	19116570	-
GH14812	26.0	2L	19116486	19120282	-
GH12454	28.0	2L	19122038	19123852	-
LD25692	26.0	2L	19123996	19126934	-
LD16270	26	2L	19166233	19171854	+
IP01252	16.0	2L	19179746	19181702	-
LD35237	19	2L	19190360	19208091	+
HL01053	8.0	2L	19383486	19386174	-
GH19142	8.0	2L	19387047	19388569	-
FI09711	6	2L	19390368	19398457	-
SD04793	4.0	2L	19409844	19426424	-
LD16356	7	2L	19445062	19447319	+
AT17811	5.0	2L	19454255	19454949	+
RT01149	6.0	2L	19464761	19466291	+
GH25853	10.0	2L	19518786	19525454	+
LP04395	10.0	2L	19523473	19524045	+
FI05338	17	2L	19533512	19537365	+
RE09661	11	2L	19539226	19539741	-
RE24064	12.0	2L	19544860	19545552	-
RH69567	36.0	2L	19568750	19577324	-
LD32040	15.0	2L	19577734	19579132	+
GH04589	10	2L	19584258	19586441	+
LD21171	13	2L	19659808	19660447	-
LD30945	13	2L	19699625	19700932	-
SD07008	11	2L	19734877	19735948	-
GH11885	11.0	2L	19744949	19745475	-
RE19105	10	2L	19761584	19764133	-
GH01546	10	2L	19761584	19764117	-
AT07927	1	2L	19928827	19950600	-
GM14452	11.0	2L	19959266	19960004	+
IP20767	0.0	2L	19969482	20017282	-
IP07705	0	2L	20024972	20025805	-
RE15383	0	2L	20058160	20060975	-
LD27857	0.0	2L	20061541	20064379	+
AT09449	7	2L	20064256	20064969	+
GM04727	7	2L	20064868	20065601	-
RE26924	1	2L	20066392	20073717	+
LD05512	1	2L	20073716	20075429	-
RH60845	0.0	2L	20082301	20085067	-
FI02810	0.0	2L	20089634	20091220	-
RE56212	11	2L	20093089	20093846	-
IP01723	0.0	2L	20097857	20103377	+
IP10611	0	2L	20133802	20134923	-
MIP03860	8.0	2L	20248038	20248874	+
SD10157	13.0	2L	20311234	20311838	+
FI03875	18	2L	20341875	20348388	+
RE69138	17	2L	20349419	20350010	-
GH28580	16.0	2L	20350456	20361430	+
RE22905	14.0	2L	20376979	20382293	-
LP10114	18	2L	20457056	20458663	-
LD09850	16.0	2L	20459385	20461731	+
GH14278	18	2L	20461765	20463418	-
FI01404	7.0	2L	20643349	20645789	-
RE11660	7.0	2L	20643350	20643998	+
FI05319	5.0	2L	20676240	20678980	+
IP15254	6.0	2L	20689386	20714416	-
LD44273	8.0	2L	20730642	20734284	-
SD03311	9	2L	20741628	20742207	-
LD29596	10	2L	20770756	20783137	+
RH61449	25.0	2L	20788665	20789249	+
GH13879	11	2L	20825281	20827746	+
RH34376	12.0	2L	20840802	20849182	+
LD40063	15.0	2L	20852607	20857115	+
FI02856	50	2L	20859168	20861015	+
RE67340	52	2L	20859201	20861014	-
GH07967	17.0	2L	20865226	20867312	+
RE19849	16.0	2L	20867756	20869650	+
RH07841	19.0	2L	20925032	20925770	+
LD09848	11.0	2L	21053047	21057857	+
FI12406	11	2L	21094963	21102392	-
RE21674	10.0	2L	21104598	21114830	+
IP14822	7	2L	21137128	21142291	-
LD23686	7	2L	21139500	21141931	-
RE27528	7.0	2L	21143234	21144120	+
GH13089	14.0	2L	21154291	21156231	-
RE17490	6	2L	21157443	21158588	-
LD46269	6.0	2L	21163624	21166092	+
LD24561	6.0	2L	21168649	21172897	+
RE20756	9.0	2L	21233285	21236733	-
LD45021	11	2L	21237294	21258197	+
IP16294	11.0	2L	21262987	21282039	+
LD38259	8.0	2L	21286078	21309968	-
GH11210	12.0	2L	21314657	21319529	+
RE12154	6.0	2L	21371231	21374647	+
RH24769	7	2L	21388574	21390347	-
LD21289	364.0	2L	21627539	21629897	-
GH15653	23	2L	21663803	21677230	-
GH19218	31	2L	21684135	21720272	+
RE34385	29	2L	21741251	21757400	-
LD43819	31.0	2L	21758001	21760917	+
IP01335	24	2L	21762311	21795430	-
RE67261	21.0	2L	21828594	21828848	+
IP08088	12.0	2L	21914266	21915358	-
KHBD00684	10	2L	22020034	22023925	+
FI13029	4.0	2L	22070846	22072902	+
AT04058	3	2L	22104888	22105483	-
GH01875	10	2L	22134350	22159613	+
RE04581	8	2L	22140122	22141699	+
RE68555	12.0	2L	22151754	22152642	+
LD26873	13	2L	22167688	22168403	-
RH25742	12	2L	22201470	22205019	+
RH07382	12.0	2L	22201470	22205072	+
LD10456	14.0	2L	22249921	22258261	+
RE61907	10.0	2L	22377777	22378411	+
GH14730	60.0	2L	22579749	22585845	+
GH06606	4	2L	22769952	22770649	+
RE35406	27.0	2L	22939904	22940528	-
LD04530	28	2L	22981834	22992345	+
LP05745	24.0	2L	22999571	23025915	-
LP04696	24.0	2L	23004040	23004674	-
FI02801	27.0	2L	23066871	23068447	-
GH06606	15.5	2R	532453	533150	-
RE08694	4.0	2R	1071461	1121091	+
RE19569	8.0	2R	1649615	1778939	+
RE28552	8	2R	1771411	1776262	-
RH10517	17.5	2R	2113910	2114607	+
LP04910	43	2R	2322227	2322892	-
RH26018	11.0	2R	3036009	3036663	+
RH25161	11.0	2R	3036009	3036621	+
LD21171	6.5	2R	3387653	3388292	-
GM07634	2	2R	3695389	3696064	+
LD07633	15.0	2R	4014082	4049344	+
RH07382	9.0	2R	4118505	4122107	-
RH25742	9	2R	4118558	4122107	-
LD44383	11.0	2R	4235772	4242914	-
RE46223	9.0	2R	5117392	5128300	-
LD29238	11.0	2R	5294082	5295966	+
LD21171	7	2R	5384896	5385535	+
LD43457	15.0	2R	5468316	5495836	-
LD09936	14.0	2R	5496696	5549170	+
FI07231	14.0	2R	5503436	5507866	-
RE33778	18.0	2R	5608623	5609487	+
RE54285	15.0	2R	5668392	5669294	+
RH22958	17.0	2R	5671772	5672254	+
GH05918	14	2R	5676748	5691695	-
RE11562	13	2R	5697853	5700222	+
HL02012	11	2R	5706199	5726068	-
SD05618	11	2R	5707221	5726812	-
RE17371	11.0	2R	5754532	5756054	+
GM28229	20.0	2R	5757692	5758068	+
LD05335	10.0	2R	5774773	5782809	-
IP17045	7	2R	5846688	5860187	+
RH10517	6	2R	5905668	5906365	-
IP16073	6	2R	5957854	5959819	+
LP04804	6	2R	5960995	5966836	-
LD23835	6	2R	5969096	5974355	-
RH09039	4.0	2R	6036557	6040329	-
FI05242	4.0	2R	6042684	6044966	+
GM13256	5	2R	6044187	6044964	-
RE33854	8.0	2R	6090416	6131918	-
FI19324	4.0	2R	6200870	6201958	+
IP01295	4.0	2R	6202742	6205226	+
SD09926	3.0	2R	6221062	6239796	+
LD10051	18.0	2R	6608303	6613013	-
LD36562	18.0	2R	6613788	6614558	+
GH12207	13	2R	6642415	6645080	-
IP01389	13.0	2R	6648654	6652844	+
GH01265	13.0	2R	6652201	6652825	-
IP01303	13.0	2R	6653262	6655268	+
RE66227	34	2R	6655460	6656399	-
LD23309	21	2R	6657351	6660328	+
FI19323	26.0	2R	6660642	6662118	-
LD09689	22.0	2R	6662295	6668087	+
IP16516	22	2R	6668182	6670073	+
FI02861	22.0	2R	6676998	6680386	-
RE04135	22.0	2R	6677000	6677600	+
LD21194	49	2R	6695111	6696604	-
GH01619	31	2R	6696784	6698845	+
LD30953	12.0	2R	6700219	6715865	-
GH08636	12	2R	6741894	6745853	+
RE27841	10.0	2R	6748364	6748954	-
RE41364	22.0	2R	6749195	6756039	+
RE40412	15	2R	6756293	6757020	-
LD24696	11.0	2R	6757598	6758888	-
LD23740	12	2R	6807628	6809173	+
RE12054	12.0	2R	6811020	6813116	+
RE34115	8.0	2R	6837712	6838360	-
LD37992	11	2R	6861998	6872769	-
GH08104	10	2R	6875903	6878902	-
GH21896	10.0	2R	6876150	6878908	-
RE02548	10	2R	6886404	6888263	+
MIP13570	16	2R	6926756	6935853	-
IP10696	20.0	2R	6944611	6945407	-
LD21171	22	2R	6956973	6957612	+
SD10607	22.0	2R	6977904	6978480	-
GH05668	23	2R	6992688	6997969	+
GH17623	22.0	2R	6992706	6994308	+
GH04835	18.5	2R	7004452	7006134	+
LP02831	17	2R	7006446	7008623	+
SD10395	17	2R	7009857	7011854	-
RE12209	87	2R	7017727	7018362	-
RE01312	14	2R	7025011	7028082	+
RE11685	13	2R	7028912	7033235	+
RE20742	13.0	2R	7033562	7034226	+
RE08220	13	2R	7035126	7036951	+
GH01773	14.0	2R	7040228	7042764	+
IP01824	13	2R	7042655	7044712	+
GH14950	14.0	2R	7045814	7048540	+
RE57845	18.0	2R	7049796	7051962	+
GH09147	13	2R	7057651	7061706	-
IP10538	13.0	2R	7073042	7074044	-
RE73081	14.0	2R	7127192	7127868	-
FI02815	10	2R	7127836	7129807	-
GH08116	10	2R	7130276	7130841	+
GH12223	13.0	2R	7272531	7278075	-
HL02328	16	2R	7329573	7330778	-
FI03725	14	2R	7382521	7387094	-
GM13272	16.0	2R	7387428	7391024	+
IP03829	13.0	2R	7390867	7393161	-
GH15741	12.0	2R	7419365	7424219	+
RH42110	12.0	2R	7440693	7442883	+
RE05287	11.0	2R	7448566	7449410	-
GH01724	18.0	2R	7465017	7466731	-
LD29384	13.0	2R	7467074	7474098	-
LD39167	29	2R	7481875	7482444	+
LD02463	17	2R	7483154	7489783	-
LD05592	18	2R	7490834	7492579	-
LP08674	16	2R	7495593	7496236	-
RE04051	20	2R	7496356	7497391	+
LD42046	17	2R	7515693	7516370	-
GH18014	17.0	2R	7526233	7529261	-
RE66521	38	2R	7533507	7535938	+
RH73327	14	2R	7538229	7539692	-
FI06486	19	2R	7565870	7566735	-
LP02193	12.0	2R	7580648	7587050	-
GH27072	15	2R	7590118	7592671	+
AT09608	15.0	2R	7655127	7656771	+
RH23455	15	2R	7663786	7665271	+
RH01479	16	2R	7673722	7674403	-
RE49094	13.0	2R	7705180	7709182	-
RE04845	13.0	2R	7709873	7711983	+
GH22719	12.0	2R	7712622	7714184	+
IP08359	12.0	2R	7714939	7716783	+
LD12127	5	2R	7779345	7779838	-
RE32663	6.0	2R	7784013	7785059	-
RE27048	4	2R	7786029	7788086	+
IP04328	4	2R	7789223	7789990	+
RE69448	4.0	2R	7791899	7793223	-
LD24323	5.0	2R	7791900	7792408	+
GH13369	3	2R	7806596	7810069	+
RE40534	3.0	2R	7812505	7814747	+
SD07085	10.0	2R	7822138	7823550	-
AT10182	11	2R	7836586	7847125	-
LD33386	12	2R	7922772	7924965	-
LP07366	12.0	2R	7926677	7929917	+
GM07762	12.0	2R	7929214	7929922	-
GH09295	12	2R	7936863	7939084	-
LP04135	12	2R	7956635	7958256	+
LD28935	12.0	2R	7960215	7961869	-
SD08108	13.0	2R	7968126	7972000	-
GH09439	18.0	2R	7972591	7974041	+
GH13851	10	2R	8004802	8006673	+
GH01839	11.0	2R	8009116	8013742	-
LD05472	11.0	2R	8031632	8042530	+
LD46223	12	2R	8057935	8058546	-
LP02768	12	2R	8080556	8082101	-
LD44652	8.0	2R	8082994	8087152	+
RE21922	10.0	2R	8091698	8096946	+
LP02965	7	2R	8102257	8106272	-
GH26082	16.0	2R	8106425	8107375	+
RH04774	11.0	2R	8115139	8122851	-
LD27030	11.0	2R	8123024	8125060	+
LD18062	13.0	2R	8129352	8131306	-
RH04549	15.0	2R	8134371	8135083	-
GH19076	17.0	2R	8137986	8145954	-
GH21964	12.0	2R	8147824	8149382	-
GH18356	10.0	2R	8160367	8161207	-
RH67738	11	2R	8163997	8164666	-
LD15481	10.0	2R	8164919	8167771	+
RH11830	9.0	2R	8227987	8228723	-
RE34993	15	2R	8228968	8232327	-
AT03475	3	2R	8359464	8362121	-
MIP05301	3	2R	8359464	8362129	-
GH19623	3.0	2R	8365548	8366660	-
LP09647	2	2R	8433971	8434564	-
LP18168	2	2R	8435454	8436013	+
LD02646	2	2R	8439392	8442779	-
LD22157	2.0	2R	8444734	8447166	+
RE74287	2	2R	8455906	8457885	-
LP11544	2.0	2R	8462774	8465088	+
LD25139	30	2R	8570523	8572148	+
RH08259	30.0	2R	8594028	8594998	-
GH19651	30.0	2R	8600432	8600998	+
GH06282	30.0	2R	8609623	8610263	+
GM08440	31	2R	8630220	8631785	-
RH01162	31.0	2R	8696428	8698584	+
GH07338	31	2R	8701895	8704504	+
FI07724	31	2R	8713445	8714072	+
SD02746	33.0	2R	8718014	8723824	-
LD23660	32	2R	8724280	8729001	+
GH05582	27	2R	8735818	8752465	+
LD07994	31	2R	8891854	8893341	+
LD03453	60	2R	8901452	8903131	+
LD24495	5	2R	8904841	8906984	-
RE25260	5.0	2R	8908981	8910885	-
GH13575	3	2R	8910897	8914060	-
IP17678	3.0	2R	8917725	8918877	-
RE47911	3	2R	8920268	8922751	-
LD27256	4.0	2R	8925688	8926892	+
RE55091	4.0	2R	8927013	8927647	+
LP04771	3	2R	8928198	8933105	+
GH02536	6.0	2R	8944295	8947361	-
LD27667	11	2R	8948110	8951053	-
LD43328	5	2R	8969343	8985558	-
LP12178	5	2R	9007231	9013508	-
RH49114	4.0	2R	9039724	9040564	+
FI01963	4	2R	9039725	9042142	-
GH07976	4.0	2R	9042259	9044699	-
LP06581	4.0	2R	9078745	9082375	+
GH08391	4.0	2R	9082451	9085719	+
GH09647	4.0	2R	9089772	9092790	-
RE43986	3	2R	9094023	9094668	-
LD03161	4	2R	9096930	9098467	-
LD27861	8.0	2R	9116631	9120107	+
AT07434	8.0	2R	9133899	9134617	+
RE35124	8.0	2R	9138505	9141979	+
GH23453	9	2R	9145265	9148514	+
LD15941	10	2R	9170943	9171856	-
LD04613	10.0	2R	9177869	9186361	-
GH22139	10.0	2R	9186667	9192095	-
IP14723	14.0	2R	9195230	9199872	+
LD09158	10	2R	9207590	9209653	+
GH23986	10	2R	9227782	9247233	-
LD06894	7.0	2R	9286841	9289027	+
GM14169	9	2R	9288956	9289649	+
LD20892	6	2R	9303676	9308667	-
RH45738	6	2R	9362571	9362904	-
GH02203	14.0	2R	9400550	9409476	-
LD19266	11.0	2R	9434670	9440794	-
LD15680	11.0	2R	9474774	9476278	+
GH04113	9	2R	9561664	9563873	+
SD07194	14.0	2R	9570074	9570716	-
AT29456	13.0	2R	9577426	9581846	+
GH14884	13.0	2R	9579607	9581849	+
FI07665	12	2R	9584666	9586127	+
GH25655	9	2R	9589108	9590445	+
LD02709	14	2R	9590846	9592745	+
FI02944	9.0	2R	9608126	9610284	-
RE39480	9	2R	9609017	9610284	-
GH24511	10.0	2R	9688286	9693328	-
GH28342	10	2R	9706283	9707582	+
RE12958	19.0	2R	9712644	9715706	+
LP07247	38	2R	9715299	9716206	-
GH17420	16	2R	9718654	9745255	-
RH10517	16	2R	9730009	9730706	+
GH21837	14.0	2R	9793342	9798008	+
GH20817	14	2R	9811385	9820028	-
FI07242	12.0	2R	9821169	9822919	-
GH10642	14	2R	9828101	9833548	-
IP01201	12.0	2R	9837029	9838483	+
RE52740	13.0	2R	9845458	9846460	-
LD47550	12	2R	9848082	9850643	+
RE47989	14.0	2R	9871471	9873647	+
FI16505	13	2R	9887647	9888882	+
GH13752	13	2R	9899016	9903253	-
RH02452	13	2R	9906293	9910458	+
LD08608	12.0	2R	9929038	9929592	-
GH12681	21.0	2R	9969083	9970899	+
GM02885	21.0	2R	9989175	9993561	+
LP12034	21	2R	9989205	9992526	+
IP17782	14	2R	9996960	10024199	-
IP17076	14.0	2R	9996960	10026018	-
GM02932	18.0	2R	10027836	10028498	-
GH10427	20.0	2R	10050860	10052132	-
IP01895	17	2R	10054175	10054576	-
RE72116	23	2R	10066648	10067243	+
SD07707	19.0	2R	10070980	10071466	+
LD25202	20.0	2R	10096947	10098557	+
LD47064	23.0	2R	10098516	10099546	-
GH12192	14.0	2R	10109739	10117131	+
GH01967	14	2R	10125345	10137474	+
LD39136	14.0	2R	10142374	10146208	+
GH13040	15	2R	10156387	10158566	-
GH21112	23.0	2R	10205453	10206077	+
MIP04264	19	2R	10249310	10254975	+
SD05285	23	2R	10249479	10252402	-
RE38650	17.0	2R	10256688	10259446	+
SD03761	135	2R	10271901	10307026	+
LP11629	135.0	2R	10271916	10295884	+
IP16877	134.0	2R	10284148	10307026	+
LD31988	133	2R	10310142	10311145	+
IP17178	132.0	2R	10319841	10320475	-
RH69586	52.0	2R	10418719	10419763	+
RE11411	35.0	2R	10449349	10450465	+
MIP15836	28.0	2R	10469471	10475461	-
GH27120	30	2R	10480201	10481888	+
LD28033	38.0	2R	10519624	10535016	-
SD03311	51	2R	10586938	10587517	-
LD42374	50.0	2R	10617696	10640992	+
LD30319	51	2R	10641821	10645416	-
LD47515	51	2R	10645764	10648635	+
LP05860	47.0	2R	10721332	10729190	-
RE49860	46.0	2R	10729592	10730914	-
GH08706	45.0	2R	10740393	10782845	-
LD26050	11.0	2R	10800419	10808925	-
LD08826	13.0	2R	10809391	10810657	+
IP03042	21.0	2R	10810553	10810919	-
LD08717	23	2R	10819999	10821180	+
LD11847	25.0	2R	10821717	10822401	+
RE21021	11	2R	10876619	10877296	-
RE59607	11.0	2R	10876636	10877296	-
AT13868	12.0	2R	10885018	10886376	+
LD40262	10.0	2R	10886826	10893192	+
LD46263	11.0	2R	10894504	10897224	+
RE25411	19	2R	10897212	10897883	-
RE34924	13.0	2R	10898244	10899058	-
LD34576	9.0	2R	11124737	11125611	-
LD40944	10.0	2R	11147599	11150009	-
FI07507	15	2R	11217414	11219213	-
RE13795	15	2R	11217415	11218130	+
HL02043	15	2R	11219981	11222340	+
GH12103	16	2R	11226456	11232485	-
RE32413	16	2R	11236200	11236683	-
RE71337	16	2R	11238106	11239321	-
RH62530	16.0	2R	11241746	11242194	-
RE09259	18.0	2R	11277955	11278441	-
RE35907	28	2R	11284415	11285098	+
AT13707	40.0	2R	11294550	11295354	-
GM06581	25.0	2R	11305509	11307527	-
LD32860	15	2R	11307894	11309831	+
IP14862	15	2R	11313073	11317576	-
RE69176	17	2R	11336847	11337792	+
GH16986	93	2R	11358478	11359153	-
AT27602	25.0	2R	11360697	11361871	+
FI20150	22.0	2R	11366711	11370279	+
GM12291	70	2R	11370297	11371078	-
AT01314	22.0	2R	11375182	11377110	+
GH23708	24.0	2R	11381322	11384088	-
GH21160	25.0	2R	11384741	11397411	-
IP09757	26.0	2R	11408573	11409431	-
LD27313	30	2R	11436273	11442218	+
GH14582	31.0	2R	11460072	11461102	+
LD31887	23	2R	11475816	11507181	+
LD16125	21	2R	11524010	11527863	-
LP06732	21.0	2R	11578877	11583657	-
GM14222	22.0	2R	11618513	11619205	-
GH03947	24	2R	11620185	11632570	-
RH04286	227	2R	11674109	11674782	-
AT19440	227.0	2R	11675959	11678015	+
RE44287	233.0	2R	11684162	11686432	-
GH09945	239	2R	11688933	11690846	-
IP17789	243	2R	11778577	11779236	+
GH22790	34.0	2R	11827168	11839530	-
IP16980	32.0	2R	11861309	11862009	+
SD07158	34.0	2R	11870042	11870634	-
IP10683	44	2R	11887573	11890904	-
GH13982	44	2R	11889448	11890309	-
IP08064	46	2R	11895995	11903544	-
LD43341	46	2R	11896839	11903882	-
LD29234	46	2R	11899537	11901396	+
RE66796	45	2R	11904322	11905061	+
RE28239	47.0	2R	11939647	11956033	+
GH01278	46	2R	11967340	11968813	-
LD24316	37.0	2R	11970677	11975269	+
LD41588	42.0	2R	11983143	11985375	-
LP17455	39.0	2R	12019231	12019695	-
LD43023	48.0	2R	12033947	12036261	+
GH26015	27.0	2R	12064564	12079522	-
AT11581	24	2R	12081275	12082058	+
IP07569	39	2R	12153408	12154265	+
SD15155	14	2R	12164910	12165719	-
GM12270	11	2R	12174832	12177521	+
LD35517	8.0	2R	12177428	12178530	-
GM20958	5	2R	12182637	12183238	+
RH04493	135.0	2R	12199388	12200800	-
RE45895	6	2R	12210390	12211225	-
FI16532	7	2R	12257281	12258654	+
LD02334	19.0	2R	12264798	12273910	-
RE34084	4.0	2R	12300304	12302236	-
FI05245	4.0	2R	12302541	12306221	-
GH02025	4.0	2R	12307278	12310412	+
AT08349	4.0	2R	12330086	12330776	+
LD05247	4.0	2R	12339614	12344588	-
IP13351	5	2R	12351792	12355415	+
